hotelid,hotelname,hotelstars,lat,lon,address
408,Citric Hotel Soller,5.0,39.7924538,2.6902263,"Camí del Far, s/n, 07100, Illes Balears, Spain"
409,Hotel Eden,4.0,39.7952585,2.6973592,"Passeig Es Traves, 26, 07108 Port de Sóller, Illes Balears, Spain"
410,Hotel Marina & Wellness Spa,3.0,39.7904428,2.6930207,"Platja d'en Repic Paseo la Playa, s/n, 07108 Puerto de Sóller, Illes Balears, Spain"
411,Occidental Playa de Palma,4.0,39.516342,2.7493443,"Avinguda de Fra Joan Llabrés, 16, Platja de Palma, 07600 Palma, Illes Balears, Spain"
412,Hotel Helios Mallorca,3.0,39.5336134,2.7245475,"Carrer de la Caravel·la, 7, Platja de Palma, 07610 Palma, Illes Balears, Spain"
413,Hotel Rural Monnaber Nou & Spa,4.0,39.793415,2.9516634,"Finca Monnaber Nou, s/n, 07310 Campanet, Illes Balears, Spain"
414,Son Sama,5.0,39.48803030000001,2.9386761,"Carretera Llucmajor, Ctra. Porreres, 0, Km 3 5, 07620 Llucmajor, Illes Balears, Spain"
415,Finca Hotel Predio Son Serra,3.0,39.7554893,3.1012306,"Carretera Muro - Can Picafort, 07440 Muro, Illes Balears, Spain"
416,Aumallia Hotel & Spa,4.0,39.4816675,3.2000231,"Camí d'Almallia, s/n, 07209 Felanitx, Illes Balears, Spain"
417,INNSIDE Palma Center,4.0,39.5773698,2.6502155,"Carrer de Font i Monteros, 23, Centre, 07003 Palma, Illes Balears, Spain"
418,FERGUS Style Palmanova,4.0,39.5240947,2.5391884,"Carrer Passeig de la Mar, 14, 07181 Palmanova, Illes Balears, Spain"
419,Sol Katmandú Park & Resort,4.0,39.510436,2.533803,"Carrer Galió, S/n, 07181, Illes Balears, Spain"
420,Vistasol Apartamentos,3.0,39.5108859,2.5371445,"Carrer Alt, 5, 07181 Magaluf, Illes Balears, Spain"
421,Innside Cala Blanca,4.0,39.6952629,3.0175712,"Majorca, Balearic Islands, Spain"
422,Aparthotel Novo Mar,3.0,39.5372499,2.4551503,"Carrer de les Gavines, 3, LC 1-2, 07160 Peguera, Illes Balears, Spain"
423,UR Portofino ,4.0,39.5515826,2.691875,"Carrer de Trafalgar, 24, Platja de Palma, 07007 Palma, Illes Balears, Spain"
424,TRH Jardin del Mar,3.0,39.5199928,2.4721961,"Carrer Huguet des Far, 1, 07180 Santa Ponça, Illes Balears, Spain"
425,Hotel GPRO Valparaíso Palace & Spa,5.0,39.5553455,2.6193543,"C/ de Francesc Vidal i Sureda, 23, Ponent, 07015 Palma, Illes Balears, Spain"
426,Universal Hotel Cabo Blanco,4.0,39.3220596,2.9850525,"Calle Carabela, 2, 07638 Colònia de Sant Jordi, Illes Balears, Spain"
427,Andreas Apartments,3.0,39.6952629,3.0175712,"Majorca, Balearic Islands, Spain"
428,Bahia Suites,4.0,39.539413,2.4181995,"Calle, Via Francisca Capllonch Plomer, 11, 07160 Camp de Mar, Illes Balears, Spain"
429,Europe Playa Marina,4.0,39.5397574,2.5930888,"Passeig Illetes, 68, 07181 ses Illetes, Illes Balears, Spain"
430,Bahia Principe Sunlight Coral Playa,4.0,39.5097601,2.5416687,"Carrer Torrenova, 41, 07182 Magaluf, Illes Balears, Spain"
431,BelleVue Belsana,3.0,39.4132316,3.2637008,"Carrer d'en Churruca, 7, 07670 Portocolom, Illes Balears, Spain"
432,Amazonas Hotel,3.0,39.4994312,2.751914,"Carrer Sant Bartomeu, 4, 07600 Llucmajor, Illes Balears, Spain"
433,Gavimar Ariel Chico,3.0,39.375576,3.2305391,"Carrer d'Ariel, 1, 07660 Cala D'or, Illes Balears, Spain"
434,BelleVue Lagomonte,3.0,39.8346576,3.1066702,"Carrer de L'Estany Petit, 8, 07400 Port d'Alcúdia, Illes Balears, Spain"
435,allsun Hotel Eden Playa,5.0,39.7913982,3.1241006,"Av. Platges de Muro, 07458 Mallorca, Illes Balears, Spain"
436,Aparthotel Cap de Mar,4.0,39.541667,2.423889,"07160 Camp de Mar, Balearic Islands, Spain"
437,best FAMILY Protur Safari Park,4.0,39.5812285,3.3765857,"Carrer Liles, S/N, 07560 Sa Coma, Illes Balears, Spain"
438,Globales Cala Bona Suites,4.0,39.6109924,3.3886854,"Carrer del Lliri, s/n, 07559 Cala Bona, Illes Balears, Spain"
439,ICON Valparaiso,3.0,39.4559136,3.2784427,"Carrer Aragó, 28, 07688 Manacor, Illes Balears, Spain"
440,HM Alma Beach,4.0,39.5356766,2.7169423,"Carrer de Bellamar, 7, Platja de Palma, 07610 Can Pastilla, Illes Balears, Spain"
441,Hotel Seramar Comodoro Playa,4.0,39.5120048,2.5395837,"Carrer Cala Blanca, 9, 07181 Palmanova, Illes Balears, Spain"
442,Sun Club Eldorado,2.0,39.4163574,2.7423016,"Ctra. Cabo Blanco, Km 11, 07609 Cabo Regana, Illes Balears, Spain"
443,Los Geranios,4.0,39.7901316,2.6917656,"Paseo de la Playa, 15, 07100 Port de Sóller, Illes Balears, Spain"
444,Catalonia Majorica,4.0,39.5560812,2.6223717,"Carrer de la Garita, 3, Ponent, 07015 Palma, Illes Balears, Spain"
445,Garden Holiday Village,4.0,39.81260899999999,3.1063706,"Carrer Circuit del Llac, s/n, 07458 Platja de Muro, Illes Balears, Spain"
446,AluaSun Continental Park Hotel & Apartments,4.0,39.81372349999999,3.1135522,"Carrer Iola, 4, 07458 Playa de Muro, Illes Balears, Spain"
447,HSM Club Torre Blanca ,3.0,39.5802599,3.3689207,"Avinguda de ses Palmeres, 121, 07560 Sa Coma, Illes Balears, Spain"
448,BlueSea Costa Verde,3.0,39.49545,2.7561193,"Av. Europa, 33, 07600 Llucmajor, Illes Balears, Spain"
449,Hotel Sant Jordi,3.0,39.5304373,2.7307858,"Carrer de la Grua, 5, Platja de Palma, 07610 Palma, Illes Balears, Spain"
450,JS Cape Colom,3.0,39.41172,3.2634361,"Carrer de l'Assumpció, 14, 07670 Portocolom, Illes Balears, Spain"
451,BlueSea Piscis,3.0,39.8428048,3.13382,"Carrer de Teodor Canet, 41, 07400 Port d'Alcúdia, Illes Balears, Spain"
452,Hotel Iris,3.0,39.5064389,2.75265,"Carrer d'Amílcar, 3, Platja de Palma, 07600 Palma, Illes Balears, Spain"
453,Playas de Paguera,2.0,39.5345421,2.4534997,"Playas de Paguera, Illes Balears, Spain"
454,Hotel Cala Fornells,4.0,39.5315389,2.437668,"Carretera de Cala Fornells, 76, 07160 Peguera, Illes Balears, Spain"
455,Playa Sol,2.0,39.5070422,2.7540323,"Ctra. Militar, 244, Bajo, Platja de Palma, 07600 El Arenal, Illes Balears, Spain"
456,Raxa,1.0,39.5696005,2.6501603,"Raxa, Distrito Centro, 07001 Palma, Illes Balears, Spain"
457,Aldea 2 Cala Fornells,3.0,39.5358983,2.4460715,"C/ L, Carrer Espiga, 9, 07160 Cala Fornells, Illes Balears, Spain"
458,Hotel Linda Mallorca,3.0,39.5378444,2.7162481,"Octavio Augusto, 2, Platja de Palma, 07610 Can Pastilla, Illes Balears, Spain"
459,Sa Bassa Plana,3.0,39.3899558,2.8401274,"Apartado 143, Carretera Cap Blanc, km 25, Hm 4, 07620, Illes Balears, Spain"
460,Meliá South Beach,4.0,39.503885,2.532288,"Av. Notari Alemany, 1, 07181 Calvià, Illes Balears, Spain"
461,Iberostar Cala Domingos,4.0,39.46004130000001,3.2697935,"Carrer de Cala Domingos, s/n, 07689 Cala Domingos, Illes Balears, Spain"
462,AluaSun Torrenova,4.0,39.5115783,2.5429105,"Carrer Torrenova, 6, 07181 Palmanova, Illes Balears, Spain"
463,Hotel Petit Cala Fornells,5.0,39.5318528,2.4376251,"Carretera de Cala Fornells, 78, 07160 Cala Fornells, Illes Balears, Spain"
464,Maristel Hotel & Spa,4.0,39.6526753,2.481031,"Eusebio, Carrer Eusebi Pascual, 9, 07192 Estellencs, Illes Balears, Spain"
465,Cook’s Club Calvia Beach,3.0,39.5109735,2.5374409,"Calle Alta Esquina - C/ Pineda, 07181 Torrenova, Illes Balears, Spain"
466,Apartamentos Roc Portonova,3.0,39.52498250000001,2.5419239,"Passeig Mar, 2, 07181 Palmanova, Illes Balears, Spain"
467,Portals Hills Boutique Hotel,5.0,39.5375872,2.5730411,"Carrer d'en Seguí, 4, 07181 Portals Nous, Illes Balears, Spain"
468,JS Alcudi Mar,4.0,39.8115932,3.1152148,"Av. de s'Albufera, 49, 07458 Playa de, Illes Balears, Spain"
469,Grupotel Parc Natural & Spa,5.0,39.799419,3.1199367,"Ctra. Artà-Alcúdia, s/n, 07458 Playas de Muro, Illes Balears, Spain"
470,BG Tonga Tower Design Hotel & Suites,5.0,39.7630729,3.1490938,"Ctra. Artà-Alcúdia, s/n, 07458 Can Picafort, Illes Balears, Spain"
471,Hotel Seasun Siurell,3.0,39.6026909,3.380704,"Carrer de la Dàlia, 10, 07560 Son Servera, Illes Balears, Spain"
472,allsun Hotel Lago Playa Park,4.0,39.7061608,3.4555218,"Carrer Tritón, s/n, 07590 Cala Rajada, Illes Balears, Spain"
473,Playa Garden Selection Hotel & Spa,4.0,39.7902109,3.124822500000001,"Av. Platges de Muro, Km. 25, 9, 07458 Muro, Illes Balears, Spain"
474,More,3.0,39.6952629,3.0175712,"Majorca, Balearic Islands, Spain"
475,Posada de's Moli,4.0,39.6952629,3.0175712,"Majorca, Balearic Islands, Spain"
476,Morlans Suites,2.0,39.5391399,2.4546779,"Carrer des Capdellà, nº 12, 07160 Peguera, Illes Balears, Spain"
477,Petit Hotel Rural Son Jordà - Hotel Rural Restaurant,5.0,39.6225462,2.9377702,"Carrer Ruberts, 5, 07511 Ruberts, Illes Balears, Spain"
478,Plaza Santa Ponsa Boutique Hotel,4.0,39.51590789999999,2.4797401,"Platja de Santa Ponça, Gran Via Puig de Galatzó, 1, 07180 Santa Ponça, Illes Balears, Spain"
479,D'Or Hotel,2.0,39.37497380000001,3.2271415,"Av. de Calonge, 07660 Cala D'or, Illes Balears, Spain"
480,Eurostars Marivent,3.0,39.5525948,2.6111218,"Carrer de Dina Moore, 6, Ponent, 07015 Palma, Illes Balears, Spain"
481,Flamboyan Caribe,4.0,39.5100326,2.5401413,"Carrer Martín Ros García, 16, 07182 Magaluf, Illes Balears, Spain"
482,Tropico Playa Hotel,3.0,39.5208772,2.5366288,"Passeig Mar, 38, 07181 Palmanova, Illes Balears, Spain"
483,Oberoy Hotel,4.0,39.5368866,2.4591399,"Carrer dels Ametllers, 5, 07160 Peguera, Illes Balears, Spain"
484,Paguera Treff Boutique Hotel,4.0,39.5377952,2.4493172,"Bulevar de Peguera, 31, 07160 Peguera, Illes Balears, Spain"
485,Leonardo Royal Hotel Mallorca,4.0,39.5123596,2.5417025,"Carrer Torrenova, 1, 07181 Palmanova, Illes Balears, Spain"
486,Embat,2.0,39.8949432,3.07833,"Passeig de Londres, 07470 Pollença, Illes Balears, Spain"
487,BlueSea Don Jaime,3.0,39.605784,3.386163,"Carrer de sa Jordana, 20, 07560 Cala Millor, Illes Balears, Spain"
488,Atalaya Bosque,2.0,39.5398697,2.4438988,"Carrer del Bosc, 18, 07160 Peguera, Illes Balears, Spain"
489,Hotel Teide,2.0,39.5080951,2.7531705,"Carrer de Bartomeu Calafell, 8, Platja de Palma, 07600 Palma, Illes Balears, Spain"
490,BQ Augusta Hotel,4.0,39.5562513,2.6214412,"Camí del Corb Marí, 22, Ponent, 07015 Palma, Illes Balears, Spain"
491,Agroturisme Perola,3.0,39.499709,2.957844,"Ma-5020, km 5,5, 07609, Illes Balears, Spain"
492,Hotel Amic Horizonte,3.0,39.5555529,2.6215965,"Carrer de Vista Alegre, 1, Ponent, 07015 Palma, Illes Balears, Spain"
493,Blau Colonia Sant Jordi Resort & Spa,4.0,39.32187950000001,2.9951229,"Camí de Sa Síquia 3, 3, 07638 Colònia de Sant Jordi, Illes Balears, Spain"
494,Inturotel Azul Garden,3.0,39.3785352,3.2367649,"Carrer de s'Espalmador, S/N, 07660 Cala D'or, Illes Balears, Spain"
495,Hotel Vistamar Portocolom,4.0,39.4148161,3.2620319,"Rda. Miquel Massutí Alzamora, 0, 07670 Portocolom, Illes Balears, Spain"
496,Hotel La Concha Soul,2.0,39.538447,2.455966,"Carrer Romana, 3, 07160 Peguera, Illes Balears, Spain"
497,Hotel Millor Sol,3.0,39.6060984,3.3807347,"Av. Joan Servera Camps, 07560 Cala Millor, Illes Balears, Spain"
498,Prinsotel La Dorada,4.0,39.80420950000001,3.1163225,"Carrer Romaní, s/n, 07458 Playa de Muro, Illes Balears, Spain"
499,Virrey Finca Hotel,4.0,39.6895122,2.9143174,"km 2,4, Carretera Inca- Sencelles, 07300 Inca, Illes Balears, Spain"
500,Bendinat,4.0,39.5348383,2.5791129,"07181 Bendinat, Balearic Islands, Spain"
501,Apartamentos Europa,2.0,39.5748466,3.373162,"Carrer Dàlies, 30, 07560 Sa Coma, Illes Balears, Spain"
502,Hotel Costa Mediterraneo,2.0,39.49744159999999,2.7558609,"C/ Girona, 11, 07600 El Arenal, Illes Balears, Spain"
503,Meliá Cala d'Or Boutique Hotel,5.0,39.377933,3.23178,"Carrer de Portinatx, 16-18, 07660 Mallorca, Illes Balears, Spain"
504,Atolon,3.0,39.6952629,3.0175712,"Majorca, Balearic Islands, Spain"
505,Pula Golf Resort,4.0,39.6456331,3.3760629,"Predio de Pula, Ma-4040, s/n, km 2,3, 07550 Son Servera, Illes Balears, Spain"
506,Casal Santa Eulalia,4.0,39.7540791,3.1326808,"Ctra. Santa Margalida-Alcúdia, km 2, 07458 Muro, Illes Balears, Spain"
507,Finca Can Quatre,4.0,39.7731285,2.7130858,"Camí de la Villalonga, 16, 07100 Sóller, Illes Balears, Spain"
508,Hotel Agua Beach,4.0,39.523087,2.5380915,"Passeig Mar, 24, 07181 Palmanova, Illes Balears, Spain"
509,Hotel Panorama,2.0,39.6952629,3.0175712,"Majorca, Balearic Islands, Spain"
510,JS Can Picafort,3.0,39.7677771,3.1520459,"Via Alemanya, 2, 07458 Can Picafort, Illes Balears, Spain"
511,Universal Hotel Perla,4.0,39.5654067,3.3722598,"Carrer Murta, s/n, 07687 S'Illot, Illes Balears, Spain"
512,JS Paradise Sport,3.0,39.4992695,2.7525716,"Calle de San Bartolomé, 10, 07600 El Arenal, Illes Balears, Spain"
513,Hotel Amic Miraflores,3.0,39.5360038,2.719394,"Carrer del Xabec, 4, Platja de Palma, 07610 Palma, Illes Balears, Spain"
514,Castillo Hotel Son Vida,5.0,39.5917983,2.5959141,"Carrer Raixa, 2, Urbanizacion, Ponent, 07013 Son Vida, Illes Balears, Spain"
515,Hipotels Hipocampo Palace & Spa,5.0,39.5898303,3.3820497,"Carrer Estanyol, 13, 07560 Cala Millor, Illes Balears, Spain"
516,Hipotels Bahía Cala Millor,4.0,39.5870915,3.3851404,"Carrer Castell, 3, 07560 Cala Millor, Illes Balears, Spain"
517,Hipotels Mediterráneo Club,4.0,39.57420279999999,3.374794,"Avinguda de les Savines, s/n, 07560 Sa Coma, Illes Balears, Spain"
518,La Reserva Rotana,5.0,39.60632400000001,3.1841573,"Camí de Bendrís, 3, 07500 Manacor, Illes Balears, Spain"
519,Grupotel Mallorca Mar,4.0,39.6222263,3.3918408,"Passeig del, Passeig Del Pintor Miquel Vives, s/n, 07559 Cala Bona, Illes Balears, Spain"
520,Canyamel Classic,4.0,39.6555699,3.4389124,"Via Melesigeni, 32, 07589 Canyamel, Illes Balears, Spain"
521,Hotel Playa,3.0,39.5331809,2.7242599,"Carrer de la Pollacra, 1, Platja de Palma, 07610 Can Pastilla, Illes Balears, Spain"
522,ALEGRIA Alzinar Mar Suites,4.0,39.5684762,2.6458615,"Carrer de la Mar, 11, Centre, 07012 Palma, Illes Balears, Spain"
523,Finca Monnàber Vell,4.0,39.78911189999999,2.9480299,"Camí Blanc, 07310 Campanet, Illes Balears, Spain"
524,Son Marge,4.0,39.3695599,3.0244913,"Ctra. Campos, km 6, 3, 07630, Illes Balears, Spain"
525,Hotel Can Moragues Healthy & Wellness,4.0,39.695458,3.3507374,"Carrer del Pou Nou, 12, 07570 Artà, Illes Balears, Spain"
526,JS Horitzó,3.0,39.76772589999999,3.1524676,"Via Alemanya, 1, 07458 Can Picafort, Illes Balears, Spain"
527,Green Garden Aparthotel,4.0,39.7154093,3.4567195,"Carrer Castellet, 59, 07590 Cala Rajada, Illes Balears, Spain"
528,Nixe Palace,5.0,39.5526657,2.6076126,"Avinguda de Joan Miró, 269, Ponent, 07015 Palma, Illes Balears, Spain"
529,Finca Son Menut,3.0,39.4483889,3.1073822,"Agrupació Son Tauler, 8, 07208 Felanitx, Illes Balears, Spain"
530,Finca es Rafal,3.0,39.6607098,3.3660865,"Finca Es Rafal, 07550 Son Servera, Illes Balears, Spain"
531,Finca Hotel Rural Es Turó,4.0,39.353706,3.0780586,"Carrer Cas Perets, 07640 Ses Salines, Illes Balears, Spain"
532,Hesperia Ciudad de Mallorca,4.0,39.5558972,2.6209251,"C/ de Francesc Vidal i Sureda, 24, Ponent, 07015 Palma, Illes Balears, Spain"
533,Universal Hotel Romantica,3.0,39.32237860000001,2.9858113,"Carrer Caravel·la, 4, 07638 Colònia de Sant Jordi, Illes Balears, Spain"
534,Sallés Hotel Marina Portals,4.0,39.5361711,2.5703673,"Sallès Hotels Marina Portals, Ctra. Andratx, s/n, 07181 Portals Nous, Illes Balears, Spain"
535,Pula Suites Boutique Resort,5.0,39.64564290000001,3.3757715,"Predio de Pula, Ma-4040, s/n, km 2,3, 07550 Son Servera, Illes Balears, Spain"
536,Costa Azul,4.0,39.5687817,2.6322629,"Av. de Gabriel Roca, 7, Ponent, 07014 Palma, Illes Balears, Spain"
537,Possessió Binicomprat,4.0,39.5615045,2.9142502,"cami de ses vinyes, 07210 Algaida, Illes Balears, Spain"
538,Bakour Garbi Cala Millor,4.0,39.5917468,3.3779185,"Carrer Cristòfol Colom, 146, 07560 Cala Millor, Illes Balears, Spain"
539,Dunes Platja,4.0,39.7715533,3.1458914,"Passeig Colón, 138, 07458 Can Picafort, Illes Balears, Spain"
540,S'Antigor Petit Hotel,3.0,39.3941751,3.2356168,"96VP+M6, 07669 Cala Ferrera, Balearic Islands, Spain"
541,Club del Sol Aparthotel,4.0,39.8796028,3.0796722,"Ctra, km 62, 3, 07470 Port de Pollença, Illes Balears, Spain"
542,Bluewater Hotel,3.0,39.3196869,2.9956739,"Passeig de la Rosa, 14, 07638 Colònia de Sant Jordi, Illes Balears, Spain"
543,CM Mallorca Palace,5.0,39.571414,3.372823,"Avinguda de les Savines, 148, 07560 Sa Coma, Illes Balears, Spain"
544,Duva Aparthotel & Spa,4.0,39.903515,3.0668782,"Carrer Cap Roig, Ctra. Palma a Puerto Pollença, 5, KM.58, 07470 Port de Pollença, Illes Balears, Spain"
545,Saratoga,4.0,39.5719404,2.6422834,"Pg. de Mallorca, 6, Centre, 07012 Palma, Illes Balears, Spain"
546,allsun Hotel Illot Park,5.0,39.7167634,3.4633662,"Carrer Monturiol, 45, 07580 Cala Lliteres, Illes Balears, Spain"
547,Sa Bassa Rotja Ecoturisme,4.0,39.4936535,3.0450253,"Finca Son Orell, Camí de sa Pedrera, s/n, 07260, Illes Balears, Spain"
548,Alcudia Garden Aparthotel,3.0,39.84248849999999,3.1283339,"Avinguda de la Platja, 1, 07400 Alcúdia, Illes Balears, Spain"
549,Steigenberger Hotel & Resort Camp de Mar,5.0,39.5407153,2.4252533,"Carrer Taula, 2, 07160 Camp de Mar, Illes Balears, Spain"
550,Es Puig de Ros d'Alt,4.0,39.4500328,2.7514831,"07609 Puigderrós, Illes Balears, Spain"
551,Catalonia Del Mar,4.0,39.6150055,3.3915508,"Polígon del Moll, 15, 07550 Cala Bona, Illes Balears, Spain"
552,Globales Palmanova Palace,4.0,39.5241394,2.5350305,"Carrer Miquel Sants Oliver, 15, 07181 Palmanova, Illes Balears, Spain"
553,Houm Plaza Son Rigo,3.0,39.5221425,2.7408603,"Carrer de Villagarcia de Arosa, 8, Platja de Palma, 07610 Palma, Illes Balears, Spain"
554,Protur Badía Park Aparthotel,4.0,39.579362,3.37458,"Avinguda de ses Palmeres, 6, 07560 Sa Coma, Illes Balears, Spain"
555,Lago Garden Hotel & Spa,5.0,39.7094443,3.4546957,"Carrer Bon Passeig, 17, 07590 Cala Rajada, Illes Balears, Spain"
556,Hacienda Son Antem,5.0,39.47484559999999,2.8275608,"Hotel Son Antem, Ma-19, Salida 20, 07620, Illes Balears, Spain"
557,Alcudiamar Botel,4.0,39.8532672,3.1240239,"07400 Alcúdia, Balearic Islands, Spain"
558,Be Live Collection Palace de Muro,5.0,39.7979633,3.1212803,"Ctra. Alcudia Arta, s/n, Km. 1, 07458 Alcúdia, Illes Balears, Spain"
559,Universal Hotel Aquamarin,4.0,39.5773213,2.3543665,"Carrer Cala es Conills, 4, 07159 Sant Elm, Illes Balears, Spain"
560,Zafiro Can Picafort,4.0,39.7633829,3.1462057,"Carrer Camp d'Avall, s/n, 07458 Can Picafort, Illes Balears, Spain"
561,Finca Son Pieras,5.0,39.4949269,2.8588737,"Lugar Poligono 42, 371, 07620, Illes Balears, Spain"
562,Hotel Rural S'Olivaret,4.0,39.7343974,2.8032452,"Carretera Alaró-Orient, KM 3, 07340 Alaró, Majorca, 07349 Alaró, Illes Balears, Spain"
563,BLUESEA Es Bolero,3.0,39.3640957,3.2267636,"Carrer d'es Parc de la Mar, 6, 07660 Cala D'or, Illes Balears, Spain"
564,Universal Casa Marquesa,3.0,39.3242153,2.9876489,"Av. Primavera, s/n, 07638 Colònia de Sant Jordi, Illes Balears, Spain"
565,allsun App.-Hotel Orient Beach,5.0,39.6952629,3.0175712,"Majorca, Balearic Islands, Spain"
566,Fergus Barracuda,3.0,39.6952629,3.0175712,"Majorca, Balearic Islands, Spain"
567,Hotel Bordoy Don Antonio,4.0,39.5397319,2.4467704,"07160 Peguera, Balearic Islands, Spain"
568,Valentin Park Club Hotel & Apartments,3.0,39.540957,2.446616,"Carrer Eucaliptus, 20, 07160 Peguera, Illes Balears, Spain"
569,Fenix Hotel,3.0,39.497919,2.7550318,"Carrer Marquès de la Romana, 1, 07600 El Arenal, Illes Balears, Spain"
570,Lindner Golf Resort Portals Nous,4.0,39.5404582,2.5842643,"C/ Arquitecto Francisco Casas, 18, 07181 Portals Nous, Illes Balears, Spain"
571,Son Siurana,4.0,39.8147927,3.0495149,"Km.42,8 Carretera de Palma a • Alcúdia Islas Baleares ES, 07400 Alcúdia, Illes Balears, Spain"
572,H10 Casa del Mar,3.0,39.5171772,2.4813304,"Carrer Gran Via Puig Major, 2, 07180 Santa Ponça, Illes Balears, Spain"
573,BQ Aguamarina Boutique Hotel,4.0,39.5346633,2.7140498,"Carrer de Sant Antoni de la Platja, 41, Platja de Palma, 07610 Palma, Illes Balears, Spain"
574,Ca'n Canals,3.0,39.3780556,2.9830556,"Carretera Campos sa Rapita, 07639, Illes Balears, Spain"
575,Globales Panama,4.0,39.5196083,2.5330287,"Carrer de París, 4, 07181 Palmanova, Illes Balears, Spain"
576,VIVA Blue & Spa,4.0,39.8073549,3.1159414,"Carrer Passeig de Bateman, s/n, 07458 Playa de Muro, Illes Balears, Spain"
577,Dalt Muntanya,3.0,39.7344255,2.7604887,"Ctra Bunyola, km 10, 07349 Orient, Illes Balears, Spain"
578,Grupotel Natura Playa,4.0,39.7990188,3.1210024,"Av. Platges de Muro, 5, 07458 Muro, Illes Balears, Spain"
579,HM Mar Blau,4.0,39.5860217,3.3793673,"Carrer Gessamins, 1, 07560 Sa Coma, Illes Balears, Spain"
580,Universal Hotel Castell Royal,4.0,39.6580146,3.4410349,"Via Costa i Llobera, 1, 07589 Canyamel, Illes Balears, Spain"
581,Son Trobat Wellness & Spa,4.0,39.6015111,3.2613917,"07530 Sant Llorenç des Cardassar, Balearic Islands, Spain"
582,Son Sant Jordi,4.0,39.8793703,3.0177053,"Carrer de Sant Jordi, 29, 07460 Pollença, Illes Balears, Spain"
583,Club S'Illot,3.0,39.5698242,3.3719594,"07560 S'illot, Balearic Islands, Spain"
584,Nord,3.0,39.57265659999999,2.6568459,"Nord de Palma District, Balearic Islands, Spain"
585,Hotel Artmadams,4.0,39.5688553,2.6302716,"Carrer del Marquès de la Sènia, 34, Ponent, 07014 Palma, Illes Balears, Spain"
586,Hotel Mirador,4.0,39.5685467,2.6314472,"Pg. Marítim, 10, Ponent, 07014 Palma, Illes Balears, Spain"
587,Hotel Sa Galera,4.0,39.403511,3.127937,"Carretera, Km 6,3, 07208 Cas Concos des Cavaller, Illes Balears, Spain"
588,Palladium,3.0,39.575245,2.644799,"Pg. de Mallorca, 40, Centre, 07012 Palma, Illes Balears, Spain"
589,Hotel HM Jaime III,4.0,39.5730148,2.6426496,"Pg. de Mallorca, 14, B, Centre, 07012 Palma, Illes Balears, Spain"
590,Valentin Park Apartments,3.0,39.540957,2.446616,"Carrer Eucaliptus, 20, 07160 Peguera, Illes Balears, Spain"
591,Cala Millor Garden Hotel,4.0,39.5938563,3.3806719,"Carrer Cristòfol Colom, 71, 07560 Cala Millor, Illes Balears, Spain"
592,Mon Port Hotel & Spa,4.0,39.5492172,2.3807964,"Finca La Noria, Carrer Cala d'Egos, 17, 07157 Port d'Andratx, Illes Balears, Spain"
593,Finca Hotel Son Palou,4.0,39.7344398,2.7593133,"Plaça Església d'Orient, 07349 Orient, Illes Balears, Spain"
594,Ca'l Bisbe,4.0,39.7612678,2.711348,"Carrer d'Isabel II, 144, 07100 Sóller, Illes Balears, Spain"
595,Pure Salt Port Adriano,5.0,39.4925509,2.4801195,"Carretera Magaluf - S. Ponsa km. 10, 07182 El Toro, Calviá, Mallorca, Islas Baleares, Illes Balears, Spain"
596,The St. Regis Mardavall Mallorca Resort ,5.0,39.528159,2.550929,"Ma-1, 19, 07181 Costa d'en Blanes, Illes Balears, Spain"
597,Son Cleda,5.0,39.6431583,3.0114435,"Es Fossar, 7, 07510 Sineu, Illes Balears, Spain"
598,Sa Rota d'en Palerm,4.0,39.57452079999999,2.6444798,"Pg. de Mallorca, 34, Centre, 07012 Palma, Illes Balears, Spain"
599,Be Live Adults Only La Cala Boutique,4.0,39.5527605,2.6057821,"Carrer Gavina, 4, Ponent, 07015 Palma, Illes Balears, Spain"
600,Vell Marí Hotel & Resort,4.0,39.75694439999999,3.1580556,"Ctra. Artà-Alcúdia, 127, 07458 Can Picafort, Illes Balears, Spain"
601,Araxa,3.0,39.5697136,2.6258267,"Carrer de Pilar Juncosa, 22, Ponent, 07014 Palma, Illes Balears, Spain"
602,Isla Mallorca Urban Hotel & Spa,4.0,39.5691681,2.6278384,"Carrer de Pilar Juncosa, 7, Ponent, 07014 Palma, Illes Balears, Spain"
603,Samos,3.0,39.5089615,2.5330919,"Avinguda de l'Olivera, 12, 07181 Magaluf, Illes Balears, Spain"
604,Alfabia Nou Agroturismo,4.0,39.7184885,2.6900041,"Carretera Palma, Km. 17, 07110 Sóller, Illes Balears, Spain"
605,Sa Taqueta de Fornalutx,4.0,39.7807764,2.7381949,"Carrer Sant Bernat, 4, 07109 Fornalutx, Illes Balears, Spain"
606,Na Forana,4.0,39.7027225,3.4538292,"Carrer de na Forana, 07590 Son Moll, Illes Balears, Spain"
607,Grupotel Playa de Palma Suites & Spa,4.0,39.5135866,2.754288,"Av. d'Amèrica, 7, Platja de Palma, 07600 Palma, Illes Balears, Spain"
608,Universal Hotel Marqués,4.0,39.3254606,2.9873871,"Plaça Molí de sa Sal, s/n, 07638 Colònia de Sant Jordi, Illes Balears, Spain"
609,Aparthotel Can Picafort Palace,4.0,39.7640353,3.1490615,"Ctra. Artà-Alcúdia, Km 22, 9, 07458 Can Picafort, Illes Balears, Spain"
